CustomerID,datetime,NormDelta,AbsDelta,Leaders,Others,NormLeaders,NormOthers,DailyAvgLeaders,DailyAvgOthers
delta,2017-12-01 10:00,0.10407,0.00822,0.00809,0.07001,0.99036,0.88629,0.00817,0.07899
delta,2017-12-01 10:15,0.08985,0.00710,0.00810,0.07124,0.99168,0.90183,0.00817,0.07899
delta,2017-12-01 10:30,0.07525,0.00594,0.00811,0.07250,0.99304,0.91779,0.00817,0.07899
delta,2017-12-01 10:45,0.06033,0.00477,0.00813,0.07378,0.99443,0.93410,0.00817,0.07899
delta,2017-12-01 11:00,0.04514,0.00357,0.00814,0.07510,0.99584,0.95070,0.00817,0.07899
delta,2017-12-01 11:15,0.02978,0.00235,0.00815,0.07642,0.99728,0.96750,0.00817,0.07899
delta,2017-12-01 11:30,0.01428,0.00113,0.00816,0.07776,0.99873,0.98445,0.00817,0.07899
delta,2017-12-01 11:45,-0.00129,-0.00010,0.00817,0.07911,1.00018,1.00147,0.00817,0.07899
delta,2017-12-01 12:00,-0.01685,-0.00133,0.00818,0.08045,1.00163,1.01848,0.00817,0.07899
delta,2017-12-01 12:15,-0.03233,-0.00255,0.00820,0.08179,1.00308,1.03541,0.00817,0.07899
delta,2017-12-01 12:30,-0.04767,-0.00377,0.00821,0.08311,1.00451,1.05218,0.00817,0.07899
delta,2017-12-01 12:45,-0.06282,-0.00496,0.00822,0.08442,1.00592,1.06874,0.00817,0.07899
delta,2017-12-01 13:00,-0.07769,-0.00614,0.00823,0.08570,1.00731,1.08500,0.00817,0.07899
delta,2017-12-01 13:15,-0.09223,-0.00729,0.00824,0.08696,1.00866,1.10089,0.00817,0.07899
delta,2017-12-01 13:30,-0.10638,-0.00840,0.00825,0.08818,1.00997,1.11635,0.00817,0.07899
delta,2017-12-01 13:45,-0.12007,-0.00948,0.00826,0.08936,1.01124,1.13131,0.00817,0.07899
delta,2017-12-01 14:00,-0.13325,-0.01053,0.00827,0.09050,1.01245,1.14570,0.00817,0.07899
delta,2017-12-01 14:15,-0.14586,-0.01152,0.00828,0.09159,1.01361,1.15947,0.00817,0.07899
delta,2017-12-01 14:30,-0.15784,-0.01247,0.00829,0.09262,1.01471,1.17255,0.00817,0.07899
delta,2017-12-01 14:45,-0.16915,-0.01336,0.00830,0.09359,1.01574,1.18489,0.00817,0.07899
delta,2017-12-01 15:00,-0.17974,-0.01420,0.00831,0.09451,1.01669,1.19643,0.00817,0.07899
delta,2017-12-01 15:15,-0.18956,-0.01497,0.00831,0.09535,1.01757,1.20713,0.00817,0.07899
delta,2017-12-01 15:30,-0.19857,-0.01569,0.00832,0.09613,1.01837,1.21694,0.00817,0.07899
delta,2017-12-01 15:45,-0.20673,-0.01633,0.00833,0.09683,1.01908,1.22581,0.00817,0.07899
delta,2017-12-01 16:00,-0.21401,-0.01690,0.00833,0.09745,1.01971,1.23372,0.00817,0.07899
delta,2017-12-01 16:15,-0.22037,-0.01741,0.00834,0.09800,1.02024,1.24061,0.00817,0.07899
delta,2017-12-01 16:30,-0.22579,-0.01784,0.00834,0.09846,1.02068,1.24647,0.00817,0.07899
delta,2017-12-01 16:45,-0.23024,-0.01819,0.00834,0.09884,1.02103,1.25127,0.00817,0.07899
delta,2017-12-01 17:00,-0.23372,-0.01846,0.00834,0.09913,1.02127,1.25499,0.00817,0.07899
delta,2017-12-01 17:15,-0.23619,-0.01866,0.00835,0.09934,1.02142,1.25761,0.00817,0.07899
delta,2017-12-01 17:30,-0.23765,-0.01877,0.00835,0.09946,1.02146,1.25911,0.00817,0.07899
delta,2017-12-01 17:45,-0.23811,-0.01881,0.00835,0.09949,1.02140,1.25951,0.00817,0.07899
delta,2017-12-01 18:00,-0.23754,-0.01876,0.00834,0.09943,1.02124,1.25878,0.00817,0.07899
delta,2017-12-01 18:15,-0.23596,-0.01864,0.00834,0.09929,1.02098,1.25694,0.00817,0.07899
delta,2017-12-01 18:30,-0.23336,-0.01843,0.00834,0.09905,1.02062,1.25398,0.00817,0.07899
delta,2017-12-01 18:45,-0.22978,-0.01815,0.00834,0.09873,1.02016,1.24994,0.00817,0.07899
delta,2017-12-01 19:00,-0.22521,-0.01779,0.00833,0.09833,1.01960,1.24481,0.00817,0.07899
delta,2017-12-01 19:15,-0.21968,-0.01735,0.00833,0.09784,1.01895,1.23863,0.00817,0.07899
delta,2017-12-01 19:30,-0.21321,-0.01684,0.00832,0.09727,1.01820,1.23141,0.00817,0.07899
delta,2017-12-01 19:45,-0.20584,-0.01626,0.00831,0.09662,1.01736,1.22320,0.00817,0.07899
delta,2017-12-01 20:00,-0.19758,-0.01561,0.00831,0.09590,1.01644,1.21402,0.00817,0.07899
delta,2017-12-01 20:15,-0.18849,-0.01489,0.00830,0.09510,1.01542,1.20391,0.00817,0.07899
delta,2017-12-01 20:30,-0.17859,-0.01411,0.00829,0.09423,1.01433,1.19292,0.00817,0.07899
delta,2017-12-01 20:45,-0.16793,-0.01326,0.00828,0.09329,1.01316,1.18109,0.00817,0.07899
delta,2017-12-01 21:00,-0.15654,-0.01237,0.00827,0.09230,1.01193,1.16847,0.00817,0.07899
delta,2017-12-01 21:15,-0.14450,-0.01141,0.00826,0.09124,1.01062,1.15512,0.00817,0.07899
delta,2017-12-01 21:30,-0.13185,-0.01041,0.00825,0.09014,1.00925,1.14110,0.00817,0.07899
delta,2017-12-01 21:45,-0.11862,-0.00937,0.00824,0.08898,1.00783,1.12645,0.00817,0.07899
delta,2017-12-01 22:00,-0.10490,-0.00829,0.00822,0.08778,1.00636,1.11126,0.00817,0.07899
delta,2017-12-01 22:15,-0.09073,-0.00717,0.00821,0.08654,1.00484,1.09557,0.00817,0.07899
delta,2017-12-01 22:30,-0.07619,-0.00602,0.00820,0.08527,1.00328,1.07947,0.00817,0.07899
delta,2017-12-01 22:45,-0.06131,-0.00484,0.00819,0.08397,1.00169,1.06300,0.00817,0.07899
delta,2017-12-01 23:00,-0.04618,-0.00365,0.00817,0.08264,1.00008,1.04626,0.00817,0.07899
delta,2017-12-01 23:15,-0.03086,-0.00244,0.00816,0.08130,0.99844,1.02930,0.00817,0.07899
delta,2017-12-01 23:30,-0.01540,-0.00122,0.00815,0.07995,0.99680,1.01220,0.00817,0.07899
delta,2017-12-01 23:45,0.00011,0.00001,0.00813,0.07860,0.99515,0.99504,0.00817,0.07899
delta,2017-12-02 00:00,0.01812,0.00142,0.00812,0.07724,1.00308,0.98496,0.00809,0.07842
delta,2017-12-02 00:15,0.03366,0.00264,0.00810,0.07589,1.00142,0.96776,0.00809,0.07842
delta,2017-12-02 00:30,0.04906,0.00385,0.00809,0.07456,0.99977,0.95071,0.00809,0.07842
delta,2017-12-02 00:45,0.06426,0.00504,0.00808,0.07324,0.99814,0.93388,0.00809,0.07842
delta,2017-12-02 01:00,0.07919,0.00621,0.00807,0.07194,0.99654,0.91735,0.00809,0.07842
delta,2017-12-02 01:15,0.09379,0.00736,0.00805,0.07067,0.99498,0.90119,0.00809,0.07842
delta,2017-12-02 01:30,0.10798,0.00847,0.00804,0.06944,0.99345,0.88547,0.00809,0.07842
delta,2017-12-02 01:45,0.12172,0.00955,0.00803,0.06825,0.99197,0.87025,0.00809,0.07842
delta,2017-12-02 02:00,0.13495,0.01058,0.00802,0.06710,0.99055,0.85560,0.00809,0.07842
delta,2017-12-02 02:15,0.14760,0.01157,0.00801,0.06600,0.98918,0.84158,0.00809,0.07842
delta,2017-12-02 02:30,0.15961,0.01252,0.00799,0.06495,0.98787,0.82826,0.00809,0.07842
delta,2017-12-02 02:45,0.17095,0.01341,0.00798,0.06397,0.98663,0.81568,0.00809,0.07842
delta,2017-12-02 03:00,0.18156,0.01424,0.00798,0.06304,0.98546,0.80390,0.00809,0.07842
delta,2017-12-02 03:15,0.19140,0.01501,0.00797,0.06219,0.98437,0.79297,0.00809,0.07842
delta,2017-12-02 03:30,0.20043,0.01572,0.00796,0.06140,0.98337,0.78294,0.00809,0.07842
delta,2017-12-02 03:45,0.20859,0.01636,0.00795,0.06069,0.98244,0.77385,0.00809,0.07842
delta,2017-12-02 04:00,0.21587,0.01693,0.00794,0.06005,0.98161,0.76574,0.00809,0.07842
delta,2017-12-02 04:15,0.22223,0.01743,0.00794,0.05949,0.98087,0.75864,0.00809,0.07842
delta,2017-12-02 04:30,0.22765,0.01785,0.00793,0.05902,0.98023,0.75258,0.00809,0.07842
delta,2017-12-02 04:45,0.23208,0.01820,0.00793,0.05863,0.97968,0.74760,0.00809,0.07842
delta,2017-12-02 05:00,0.23553,0.01847,0.00793,0.05832,0.97923,0.74370,0.00809,0.07842
delta,2017-12-02 05:15,0.23797,0.01866,0.00792,0.05810,0.97888,0.74091,0.00809,0.07842
delta,2017-12-02 05:30,0.23940,0.01877,0.00792,0.05797,0.97864,0.73924,0.00809,0.07842
delta,2017-12-02 05:45,0.23980,0.01881,0.00792,0.05793,0.97849,0.73869,0.00809,0.07842
delta,2017-12-02 06:00,0.23918,0.01876,0.00792,0.05798,0.97845,0.73927,0.00809,0.07842
delta,2017-12-02 06:15,0.23754,0.01863,0.00792,0.05811,0.97851,0.74097,0.00809,0.07842
delta,2017-12-02 06:30,0.23489,0.01842,0.00792,0.05833,0.97868,0.74379,0.00809,0.07842
delta,2017-12-02 06:45,0.23122,0.01813,0.00792,0.05864,0.97894,0.74772,0.00809,0.07842
delta,2017-12-02 07:00,0.22657,0.01777,0.00793,0.05903,0.97930,0.75273,0.00809,0.07842
delta,2017-12-02 07:15,0.22095,0.01733,0.00793,0.05951,0.97976,0.75881,0.00809,0.07842
delta,2017-12-02 07:30,0.21440,0.01681,0.00793,0.06007,0.98032,0.76592,0.00809,0.07842
delta,2017-12-02 07:45,0.20692,0.01623,0.00794,0.06070,0.98096,0.77404,0.00809,0.07842
delta,2017-12-02 08:00,0.19856,0.01557,0.00794,0.06142,0.98170,0.78314,0.00809,0.07842
delta,2017-12-02 08:15,0.18935,0.01485,0.00795,0.06220,0.98252,0.79317,0.00809,0.07842
delta,2017-12-02 08:30,0.17933,0.01406,0.00796,0.06306,0.98342,0.80409,0.00809,0.07842
delta,2017-12-02 08:45,0.16855,0.01322,0.00797,0.06398,0.98440,0.81585,0.00809,0.07842
delta,2017-12-02 09:00,0.15704,0.01232,0.00798,0.06497,0.98545,0.82841,0.00809,0.07842
delta,2017-12-02 09:15,0.14486,0.01136,0.00798,0.06601,0.98656,0.84170,0.00809,0.07842
delta,2017-12-02 09:30,0.13206,0.01036,0.00799,0.06710,0.98774,0.85568,0.00809,0.07842
delta,2017-12-02 09:45,0.11871,0.00931,0.00800,0.06825,0.98898,0.87027,0.00809,0.07842
delta,2017-12-02 10:00,0.10484,0.00822,0.00801,0.06944,0.99027,0.88543,0.00809,0.07842
delta,2017-12-02 10:15,0.09053,0.00710,0.00803,0.07066,0.99160,0.90107,0.00809,0.07842
delta,2017-12-02 10:30,0.07582,0.00595,0.00804,0.07192,0.99297,0.91715,0.00809,0.07842
delta,2017-12-02 10:45,0.06079,0.00477,0.00805,0.07321,0.99437,0.93358,0.00809,0.07842
delta,2017-12-02 11:00,0.04551,0.00357,0.00806,0.07452,0.99580,0.95029,0.00809,0.07842
delta,2017-12-02 11:15,0.03003,0.00235,0.00807,0.07585,0.99725,0.96722,0.00809,0.07842
delta,2017-12-02 11:30,0.01442,0.00113,0.00808,0.07719,0.99871,0.98429,0.00809,0.07842
delta,2017-12-02 11:45,-0.00125,-0.00010,0.00809,0.07853,1.00018,1.00143,0.00809,0.07842
delta,2017-12-02 12:00,-0.01692,-0.00133,0.00811,0.07988,1.00164,1.01856,0.00809,0.07842
delta,2017-12-02 12:15,-0.03252,-0.00255,0.00812,0.08122,1.00310,1.03562,0.00809,0.07842
delta,2017-12-02 12:30,-0.04796,-0.00376,0.00813,0.08254,1.00455,1.05251,0.00809,0.07842
delta,2017-12-02 12:45,-0.06322,-0.00496,0.00814,0.08385,1.00597,1.06919,0.00809,0.07842
delta,2017-12-02 13:00,-0.07820,-0.00613,0.00815,0.08513,1.00737,1.08557,0.00809,0.07842
delta,2017-12-02 13:15,-0.09283,-0.00728,0.00816,0.08639,1.00874,1.10157,0.00809,0.07842
delta,2017-12-02 13:30,-0.10709,-0.00840,0.00817,0.08761,1.01006,1.11715,0.00809,0.07842
delta,2017-12-02 13:45,-0.12087,-0.00948,0.00818,0.08879,1.01134,1.13221,0.00809,0.07842
delta,2017-12-02 14:00,-0.13414,-0.01052,0.00819,0.08993,1.01257,1.14671,0.00809,0.07842
delta,2017-12-02 14:15,-0.14684,-0.01152,0.00820,0.09102,1.01374,1.16058,0.00809,0.07842
delta,2017-12-02 14:30,-0.15892,-0.01246,0.00821,0.09205,1.01484,1.17376,0.00809,0.07842
delta,2017-12-02 14:45,-0.17031,-0.01336,0.00822,0.09302,1.01588,1.18619,0.00809,0.07842
delta,2017-12-02 15:00,-0.18097,-0.01419,0.00823,0.09394,1.01685,1.19782,0.00809,0.07842
delta,2017-12-02 15:15,-0.19086,-0.01497,0.00824,0.09478,1.01774,1.20860,0.00809,0.07842
delta,2017-12-02 15:30,-0.19994,-0.01568,0.00824,0.09556,1.01854,1.21848,0.00809,0.07842
delta,2017-12-02 15:45,-0.20816,-0.01632,0.00825,0.09626,1.01926,1.22742,0.00809,0.07842
delta,2017-12-02 16:00,-0.21549,-0.01690,0.00825,0.09688,1.01990,1.23539,0.00809,0.07842
delta,2017-12-02 16:15,-0.22189,-0.01740,0.00826,0.09743,1.02044,1.24233,0.00809,0.07842
delta,2017-12-02 16:30,-0.22736,-0.01783,0.00826,0.09789,1.02088,1.24824,0.00809,0.07842
delta,2017-12-02 16:45,-0.23185,-0.01818,0.00826,0.09827,1.02123,1.25308,0.00809,0.07842
delta,2017-12-02 17:00,-0.23535,-0.01846,0.00827,0.09856,1.02147,1.25682,0.00809,0.07842
delta,2017-12-02 17:15,-0.23784,-0.01865,0.00827,0.09877,1.02162,1.25946,0.00809,0.07842
delta,2017-12-02 17:30,-0.23932,-0.01877,0.00827,0.09889,1.02167,1.26099,0.00809,0.07842
delta,2017-12-02 17:45,-0.23977,-0.01880,0.00827,0.09892,1.02161,1.26138,0.00809,0.07842
delta,2017-12-02 18:00,-0.23920,-0.01876,0.00827,0.09886,1.02145,1.26065,0.00809,0.07842
delta,2017-12-02 18:15,-0.23761,-0.01863,0.00826,0.09872,1.02119,1.25880,0.00809,0.07842
delta,2017-12-02 18:30,-0.23501,-0.01843,0.00826,0.09849,1.02082,1.25583,0.00809,0.07842
delta,2017-12-02 18:45,-0.23140,-0.01815,0.00826,0.09817,1.02036,1.25176,0.00809,0.07842
delta,2017-12-02 19:00,-0.22681,-0.01779,0.00825,0.09776,1.01979,1.24660,0.00809,0.07842
delta,2017-12-02 19:15,-0.22124,-0.01735,0.00825,0.09727,1.01913,1.24037,0.00809,0.07842
delta,2017-12-02 19:30,-0.21473,-0.01684,0.00824,0.09670,1.01838,1.23311,0.00809,0.07842
delta,2017-12-02 19:45,-0.20731,-0.01626,0.00823,0.09605,1.01753,1.22484,0.00809,0.07842
delta,2017-12-02 20:00,-0.19900,-0.01561,0.00823,0.09533,1.01659,1.21559,0.00809,0.07842
delta,2017-12-02 20:15,-0.18984,-0.01489,0.00822,0.09453,1.01557,1.20541,0.00809,0.07842
delta,2017-12-02 20:30,-0.17987,-0.01411,0.00821,0.09366,1.01447,1.19434,0.00809,0.07842
delta,2017-12-02 20:45,-0.16914,-0.01326,0.00820,0.09273,1.01329,1.18243,0.00809,0.07842
delta,2017-12-02 21:00,-0.15768,-0.01237,0.00819,0.09173,1.01204,1.16972,0.00809,0.07842
delta,2017-12-02 21:15,-0.14556,-0.01141,0.00818,0.09068,1.01072,1.15628,0.00809,0.07842
delta,2017-12-02 21:30,-0.13282,-0.01042,0.00817,0.08957,1.00934,1.14216,0.00809,0.07842
delta,2017-12-02 21:45,-0.11950,-0.00937,0.00816,0.08841,1.00791,1.12741,0.00809,0.07842
delta,2017-12-02 22:00,-0.10569,-0.00829,0.00815,0.08721,1.00642,1.11211,0.00809,0.07842
delta,2017-12-02 22:15,-0.09142,-0.00717,0.00813,0.08598,1.00489,1.09631,0.00809,0.07842
delta,2017-12-02 22:30,-0.07676,-0.00602,0.00812,0.08470,1.00332,1.08008,0.00809,0.07842
delta,2017-12-02 22:45,-0.06179,-0.00485,0.00811,0.08340,1.00171,1.06350,0.00809,0.07842
delta,2017-12-02 23:00,-0.04656,-0.00365,0.00809,0.08208,1.00008,1.04664,0.00809,0.07842
delta,2017-12-02 23:15,-0.03113,-0.00244,0.00808,0.08074,0.99843,1.02956,0.00809,0.07842
delta,2017-12-02 23:30,-0.01557,-0.00122,0.00807,0.07939,0.99677,1.01234,0.00809,0.07842
delta,2017-12-02 23:45,0.00005,0.00000,0.00805,0.07803,0.99510,0.99505,0.00809,0.07842
delta,2017-12-03 00:00,0.01821,0.00142,0.00804,0.07668,1.00311,0.98490,0.00802,0.07785
delta,2017-12-03 00:15,0.03386,0.00264,0.00803,0.07533,1.00143,0.96757,0.00802,0.07785
delta,2017-12-03 00:30,0.04938,0.00384,0.00801,0.07399,0.99977,0.95039,0.00802,0.07785
delta,2017-12-03 00:45,0.06469,0.00504,0.00800,0.07267,0.99813,0.93344,0.00802,0.07785
delta,2017-12-03 01:00,0.07972,0.00621,0.00799,0.07138,0.99651,0.91679,0.00802,0.07785
delta,2017-12-03 01:15,0.09441,0.00735,0.00797,0.07011,0.99493,0.90052,0.00802,0.07785
delta,2017-12-03 01:30,0.10871,0.00846,0.00796,0.06888,0.99339,0.88468,0.00802,0.07785
delta,2017-12-03 01:45,0.12255,0.00954,0.00795,0.06768,0.99190,0.86935,0.00802,0.07785
delta,2017-12-03 02:00,0.13587,0.01058,0.00794,0.06653,0.99046,0.85459,0.00802,0.07785
delta,2017-12-03 02:15,0.14860,0.01157,0.00793,0.06543,0.98907,0.84047,0.00802,0.07785
delta,2017-12-03 02:30,0.16071,0.01251,0.00792,0.06439,0.98775,0.82704,0.00802,0.07785
delta,2017-12-03 02:45,0.17214,0.01340,0.00791,0.06340,0.98650,0.81436,0.00802,0.07785
delta,2017-12-03 03:00,0.18282,0.01423,0.00790,0.06248,0.98532,0.80250,0.00802,0.07785
delta,2017-12-03 03:15,0.19273,0.01500,0.00789,0.06162,0.98422,0.79149,0.00802,0.07785
delta,2017-12-03 03:30,0.20182,0.01571,0.00788,0.06083,0.98320,0.78138,0.00802,0.07785
delta,2017-12-03 03:45,0.21005,0.01635,0.00787,0.06012,0.98227,0.77222,0.00802,0.07785
delta,2017-12-03 04:00,0.21738,0.01692,0.00787,0.05948,0.98143,0.76405,0.00802,0.07785
delta,2017-12-03 04:15,0.22379,0.01742,0.00786,0.05893,0.98068,0.75689,0.00802,0.07785
delta,2017-12-03 04:30,0.22924,0.01785,0.00786,0.05845,0.98003,0.75079,0.00802,0.07785
delta,2017-12-03 04:45,0.23371,0.01819,0.00785,0.05806,0.97948,0.74577,0.00802,0.07785
delta,2017-12-03 05:00,0.23719,0.01847,0.00785,0.05776,0.97903,0.74184,0.00802,0.07785
delta,2017-12-03 05:15,0.23964,0.01866,0.00784,0.05754,0.97867,0.73903,0.00802,0.07785
delta,2017-12-03 05:30,0.24109,0.01877,0.00784,0.05741,0.97843,0.73734,0.00802,0.07785
delta,2017-12-03 05:45,0.24150,0.01880,0.00784,0.05736,0.97828,0.73678,0.00802,0.07785
delta,2017-12-03 06:00,0.24088,0.01875,0.00784,0.05741,0.97824,0.73736,0.00802,0.07785
delta,2017-12-03 06:15,0.23922,0.01862,0.00784,0.05754,0.97830,0.73908,0.00802,0.07785
delta,2017-12-03 06:30,0.23655,0.01842,0.00784,0.05776,0.97847,0.74192,0.00802,0.07785
delta,2017-12-03 06:45,0.23286,0.01813,0.00784,0.05807,0.97873,0.74587,0.00802,0.07785
delta,2017-12-03 07:00,0.22819,0.01776,0.00785,0.05846,0.97910,0.75091,0.00802,0.07785
delta,2017-12-03 07:15,0.22253,0.01732,0.00785,0.05894,0.97956,0.75703,0.00802,0.07785
delta,2017-12-03 07:30,0.21593,0.01681,0.00786,0.05950,0.98012,0.76419,0.00802,0.07785
delta,2017-12-03 07:45,0.20840,0.01622,0.00786,0.06013,0.98077,0.77237,0.00802,0.07785
delta,2017-12-03 08:00,0.19999,0.01557,0.00787,0.06085,0.98152,0.78153,0.00802,0.07785
delta,2017-12-03 08:15,0.19071,0.01485,0.00787,0.06163,0.98234,0.79163,0.00802,0.07785
delta,2017-12-03 08:30,0.18062,0.01406,0.00788,0.06249,0.98325,0.80263,0.00802,0.07785
delta,2017-12-03 08:45,0.16977,0.01322,0.00789,0.06341,0.98424,0.81447,0.00802,0.07785
delta,2017-12-03 09:00,0.15818,0.01231,0.00790,0.06440,0.98530,0.82712,0.00802,0.07785
delta,2017-12-03 09:15,0.14592,0.01136,0.00791,0.06544,0.98643,0.84051,0.00802,0.07785
delta,2017-12-03 09:30,0.13304,0.01036,0.00792,0.06653,0.98762,0.85458,0.00802,0.07785
delta,2017-12-03 09:45,0.11959,0.00931,0.00793,0.06768,0.98887,0.86928,0.00802,0.07785
delta,2017-12-03 10:00,0.10562,0.00822,0.00794,0.06887,0.99017,0.88455,0.00802,0.07785
delta,2017-12-03 10:15,0.09120,0.00710,0.00795,0.07009,0.99151,0.90031,0.00802,0.07785
delta,2017-12-03 10:30,0.07639,0.00595,0.00796,0.07135,0.99289,0.91650,0.00802,0.07785
delta,2017-12-03 10:45,0.06126,0.00477,0.00797,0.07264,0.99431,0.93305,0.00802,0.07785
delta,2017-12-03 11:00,0.04587,0.00357,0.00798,0.07395,0.99575,0.94988,0.00802,0.07785
delta,2017-12-03 11:15,0.03029,0.00236,0.00799,0.07528,0.99722,0.96693,0.00802,0.07785
delta,2017-12-03 11:30,0.01456,0.00113,0.00800,0.07662,0.99869,0.98413,0.00802,0.07785
delta,2017-12-03 11:45,-0.00122,-0.00009,0.00802,0.07796,1.00017,1.00139,0.00802,0.07785
delta,2017-12-03 12:00,-0.01699,-0.00132,0.00803,0.07931,1.00166,1.01865,0.00802,0.07785
delta,2017-12-03 12:15,-0.03270,-0.00255,0.00804,0.08064,1.00313,1.03583,0.00802,0.07785
delta,2017-12-03 12:30,-0.04826,-0.00376,0.00805,0.08197,1.00459,1.05285,0.00802,0.07785
delta,2017-12-03 12:45,-0.06362,-0.00495,0.00806,0.08328,1.00603,1.06965,0.00802,0.07785
delta,2017-12-03 13:00,-0.07870,-0.00613,0.00807,0.08456,1.00744,1.08614,0.00802,0.07785
delta,2017-12-03 13:15,-0.09345,-0.00728,0.00809,0.08582,1.00882,1.10227,0.00802,0.07785
delta,2017-12-03 13:30,-0.10780,-0.00839,0.00810,0.08704,1.01016,1.11796,0.00802,0.07785
delta,2017-12-03 13:45,-0.12169,-0.00947,0.00811,0.08822,1.01145,1.13314,0.00802,0.07785
delta,2017-12-03 14:00,-0.13506,-0.01051,0.00812,0.08936,1.01269,1.14775,0.00802,0.07785
delta,2017-12-03 14:15,-0.14785,-0.01151,0.00813,0.09045,1.01387,1.16172,0.00802,0.07785
delta,2017-12-03 14:30,-0.16000,-0.01246,0.00814,0.09148,1.01499,1.17499,0.00802,0.07785
delta,2017-12-03 14:45,-0.17149,-0.01335,0.00814,0.09245,1.01603,1.18752,0.00802,0.07785
delta,2017-12-03 15:00,-0.18222,-0.01419,0.00815,0.09337,1.01701,1.19923,0.00802,0.07785
delta,2017-12-03 15:15,-0.19218,-0.01496,0.00816,0.09421,1.01791,1.21009,0.00802,0.07785
delta,2017-12-03 15:30,-0.20133,-0.01567,0.00817,0.09499,1.01872,1.22005,0.00802,0.07785
delta,2017-12-03 15:45,-0.20961,-0.01632,0.00817,0.09569,1.01945,1.22906,0.00802,0.07785
delta,2017-12-03 16:00,-0.21699,-0.01689,0.00818,0.09631,1.02009,1.23708,0.00802,0.07785
delta,2017-12-03 16:15,-0.22345,-0.01740,0.00818,0.09686,1.02063,1.24408,0.00802,0.07785
delta,2017-12-03 16:30,-0.22896,-0.01782,0.00818,0.09732,1.02108,1.25004,0.00802,0.07785
delta,2017-12-03 16:45,-0.23348,-0.01818,0.00819,0.09770,1.02143,1.25491,0.00802,0.07785
delta,2017-12-03 17:00,-0.23701,-0.01845,0.00819,0.09799,1.02168,1.25869,0.00802,0.07785
delta,2017-12-03 17:15,-0.23952,-0.01865,0.00819,0.09820,1.02183,1.26135,0.00802,0.07785
delta,2017-12-03 17:30,-0.24101,-0.01876,0.00819,0.09832,1.02188,1.26289,0.00802,0.07785
delta,2017-12-03 17:45,-0.24147,-0.01880,0.00819,0.09835,1.02182,1.26329,0.00802,0.07785
delta,2017-12-03 18:00,-0.24090,-0.01875,0.00819,0.09830,1.02166,1.26256,0.00802,0.07785
delta,2017-12-03 18:15,-0.23931,-0.01863,0.00819,0.09815,1.02139,1.26070,0.00802,0.07785
delta,2017-12-03 18:30,-0.23668,-0.01843,0.00818,0.09792,1.02103,1.25771,0.00802,0.07785
delta,2017-12-03 18:45,-0.23305,-0.01814,0.00818,0.09760,1.02056,1.25361,0.00802,0.07785
delta,2017-12-03 19:00,-0.22842,-0.01778,0.00818,0.09719,1.01999,1.24841,0.00802,0.07785
delta,2017-12-03 19:15,-0.22283,-0.01735,0.00817,0.09671,1.01932,1.24215,0.00802,0.07785
delta,2017-12-03 19:30,-0.21627,-0.01684,0.00816,0.09614,1.01856,1.23483,0.00802,0.07785
delta,2017-12-03 19:45,-0.20879,-0.01625,0.00816,0.09549,1.01771,1.22650,0.00802,0.07785
delta,2017-12-03 20:00,-0.20043,-0.01560,0.00815,0.09476,1.01676,1.21719,0.00802,0.07785
delta,2017-12-03 20:15,-0.19121,-0.01489,0.00814,0.09397,1.01573,1.20694,0.00802,0.07785
delta,2017-12-03 20:30,-0.18117,-0.01410,0.00813,0.09310,1.01462,1.19579,0.00802,0.07785
delta,2017-12-03 20:45,-0.17037,-0.01326,0.00812,0.09216,1.01343,1.18380,0.00802,0.07785
delta,2017-12-03 21:00,-0.15883,-0.01236,0.00811,0.09117,1.01217,1.17100,0.00802,0.07785
delta,2017-12-03 21:15,-0.14663,-0.01142,0.00810,0.09011,1.01083,1.15746,0.00802,0.07785
delta,2017-12-03 21:30,-0.13379,-0.01042,0.00809,0.08901,1.00944,1.14323,0.00802,0.07785
delta,2017-12-03 21:45,-0.12039,-0.00937,0.00808,0.08785,1.00799,1.12838,0.00802,0.07785
delta,2017-12-03 22:00,-0.10648,-0.00829,0.00807,0.08665,1.00649,1.11297,0.00802,0.07785
delta,2017-12-03 22:15,-0.09212,-0.00717,0.00805,0.08541,1.00494,1.09706,0.00802,0.07785
delta,2017-12-03 22:30,-0.07737,-0.00602,0.00804,0.08414,1.00335,1.08072,0.00802,0.07785
delta,2017-12-03 22:45,-0.06228,-0.00485,0.00803,0.08284,1.00174,1.06402,0.00802,0.07785
delta,2017-12-03 23:00,-0.04694,-0.00365,0.00802,0.08152,1.00009,1.04703,0.00802,0.07785
delta,2017-12-03 23:15,-0.03140,-0.00244,0.00800,0.08018,0.99842,1.02982,0.00802,0.07785
delta,2017-12-03 23:30,-0.01573,-0.00122,0.00799,0.07883,0.99675,1.01248,0.00802,0.07785
delta,2017-12-03 23:45,0.00000,0.00000,0.00798,0.07747,0.99506,0.99506,0.00802,0.07785
delta,2017-12-04 00:00,0.01831,0.00142,0.00796,0.07611,1.00314,0.98483,0.00794,0.07729
delta,2017-12-04 00:15,0.03407,0.00263,0.00795,0.07477,1.00144,0.96737,0.00794,0.07729
delta,2017-12-04 00:30,0.04969,0.00384,0.00794,0.07343,0.99976,0.95007,0.00794,0.07729
delta,2017-12-04 00:45,0.06511,0.00503,0.00792,0.07211,0.99811,0.93300,0.00794,0.07729
